source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[sample type]	characteristics[sample matrix]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[file uri]	comment[platform]	comment[quantification unit]	comment[plate]	comment[normalization method]	comment[olink panel]	comment[olink platform]	comment[npx normalization]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf version]	comment[sdrf annotation tool]
PAD000019-A3975545	Homo sapiens	Blood plasma	not available	not available	not available	84	not applicable	blood plasma	PAD000019-r00084-A3975545	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A3975508	Homo sapiens	Blood plasma	not available	not available	not available	85	not applicable	blood plasma	PAD000019-r00085-A3975508	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-PLATE_CTRL_87010_B22321-2-21	Homo sapiens	Blood plasma	not available	not available	not available	86	plate control	blood plasma	PAD000019-r00086-PLATE_CTRL_87010_B22321-2-21	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098496	Homo sapiens	Blood plasma	not available	not available	not available	87	not applicable	blood plasma	PAD000019-r00087-A4098496	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098224	Homo sapiens	Blood plasma	not available	not available	not available	88	not applicable	blood plasma	PAD000019-r00088-A4098224	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098201	Homo sapiens	Blood plasma	not available	not available	not available	89	not applicable	blood plasma	PAD000019-r00089-A4098201	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4031591	Homo sapiens	Blood plasma	not available	not available	not available	90	not applicable	blood plasma	PAD000019-r00090-A4031591	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098208	Homo sapiens	Blood plasma	not available	not available	not available	91	not applicable	blood plasma	PAD000019-r00091-A4098208	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-PLATE_CTRL_87010_B22321-2-22	Homo sapiens	Blood plasma	not available	not available	not available	92	plate control	blood plasma	PAD000019-r00092-PLATE_CTRL_87010_B22321-2-22	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098240	Homo sapiens	Blood plasma	not available	not available	not available	93	not applicable	blood plasma	PAD000019-r00093-A4098240	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A3975491	Homo sapiens	Blood plasma	not available	not available	not available	94	not applicable	blood plasma	PAD000019-r00094-A3975491	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4031559	Homo sapiens	Blood plasma	not available	not available	not available	95	not applicable	blood plasma	PAD000019-r00095-A4031559	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098489	Homo sapiens	Blood plasma	not available	not available	not available	96	not applicable	blood plasma	PAD000019-r00096-A4098489	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098432	Homo sapiens	Blood plasma	not available	not available	not available	97	not applicable	blood plasma	PAD000019-r00097-A4098432	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-PLATE_CTRL_87010_B22321-2-23	Homo sapiens	Blood plasma	not available	not available	not available	98	plate control	blood plasma	PAD000019-r00098-PLATE_CTRL_87010_B22321-2-23	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4033117	Homo sapiens	Blood plasma	not available	not available	not available	99	not applicable	blood plasma	PAD000019-r00099-A4033117	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4028863	Homo sapiens	Blood plasma	not available	not available	not available	100	not applicable	blood plasma	PAD000019-r00100-A4028863	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4032510	Homo sapiens	Blood plasma	not available	not available	not available	101	not applicable	blood plasma	PAD000019-r00101-A4032510	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098409	Homo sapiens	Blood plasma	not available	not available	not available	102	not applicable	blood plasma	PAD000019-r00102-A4098409	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098457	Homo sapiens	Blood plasma	not available	not available	not available	103	not applicable	blood plasma	PAD000019-r00103-A4098457	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-PLATE_CTRL_87010_B22321-2-24	Homo sapiens	Blood plasma	not available	not available	not available	104	plate control	blood plasma	PAD000019-r00104-PLATE_CTRL_87010_B22321-2-24	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098368	Homo sapiens	Blood plasma	not available	not available	not available	105	not applicable	blood plasma	PAD000019-r00105-A4098368	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A3975540	Homo sapiens	Blood plasma	not available	not available	not available	106	not applicable	blood plasma	PAD000019-r00106-A3975540	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098249	Homo sapiens	Blood plasma	not available	not available	not available	107	not applicable	blood plasma	PAD000019-r00107-A4098249	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-357840415	Homo sapiens	Blood plasma	not available	not available	not available	108	not applicable	blood plasma	PAD000019-r00108-357840415	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4032535	Homo sapiens	Blood plasma	not available	not available	not available	109	not applicable	blood plasma	PAD000019-r00109-A4032535	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-PLATE_CTRL_87010_B22321-2-25	Homo sapiens	Blood plasma	not available	not available	not available	110	plate control	blood plasma	PAD000019-r00110-PLATE_CTRL_87010_B22321-2-25	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-357843958	Homo sapiens	Blood plasma	not available	not available	not available	111	not applicable	blood plasma	PAD000019-r00111-357843958	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4028824	Homo sapiens	Blood plasma	not available	not available	not available	112	not applicable	blood plasma	PAD000019-r00112-A4028824	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-357843694	Homo sapiens	Blood plasma	not available	not available	not available	113	not applicable	blood plasma	PAD000019-r00113-357843694	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4029056	Homo sapiens	Blood plasma	not available	not available	not available	114	not applicable	blood plasma	PAD000019-r00114-A4029056	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4033111	Homo sapiens	Blood plasma	not available	not available	not available	115	not applicable	blood plasma	PAD000019-r00115-A4033111	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-SAMPLE_CTRL_88011_B24910-13	Homo sapiens	Blood plasma	not available	not available	not available	116	quality control sample	blood plasma	PAD000019-r00116-SAMPLE_CTRL_88011_B24910-13	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-NEG_CTRL_EX_87009_B24715-9	Homo sapiens	Blood plasma	not available	not available	not available	117	negative control	blood plasma	PAD000019-r00117-NEG_CTRL_EX_87009_B24715-9	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4032542	Homo sapiens	Blood plasma	not available	not available	not available	118	not applicable	blood plasma	PAD000019-r00118-A4032542	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098217	Homo sapiens	Blood plasma	not available	not available	not available	119	not applicable	blood plasma	PAD000019-r00119-A4098217	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098176	Homo sapiens	Blood plasma	not available	not available	not available	120	not applicable	blood plasma	PAD000019-r00120-A4098176	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4098521	Homo sapiens	Blood plasma	not available	not available	not available	121	not applicable	blood plasma	PAD000019-r00121-A4098521	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-A4032487	Homo sapiens	Blood plasma	not available	not available	not available	122	not applicable	blood plasma	PAD000019-r00122-A4032487	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-SAMPLE_CTRL_88011_B24910-14	Homo sapiens	Blood plasma	not available	not available	not available	123	quality control sample	blood plasma	PAD000019-r00123-SAMPLE_CTRL_88011_B24910-14	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
PAD000019-NEG_CTRL_EX_87009_B24715-10	Homo sapiens	Blood plasma	not available	not available	not available	124	negative control	blood plasma	PAD000019-r00124-NEG_CTRL_EX_87009_B24715-10	protein expression profiling by antibody array	1	Olink5K_Data_npx.parquet	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PAD000019/Olink5K_Data_npx.parquet	Olink Explore HT	NPX	Q-09625_HKMF7DSX7_A1_PA_SS230762_SP230573	Plate control	Olink Explore HT	Olink Explore HT	plate control normalized	NT=affinity-proteomics;VV=v1.0.0	NT=human;VV=v1.1.0	NT=olink;VV=v1.0.0	v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
